"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_date","places_url_reviews_comment"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","flymetoaustralia","sweet alpine hiking not far from your car","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r406148394-Little_Cottonwood_Canyon-Utah.html","Aug 2016","A steep canyon on the SE edge of the city, take the 215 beltline to the 6200. Becomes wasatch avenue. pass entrance to big cottonwood canyon, head up canyon towards alta. A couple nice campgrounds up there- and a huge ski resort complex. In Alta, free info is handed out for area hikes.
We drove past the resorts, up the steep road, past where the road becomes gravel. The hike we chose took us to an alpine lake 1 mile away, then we struggled up further to the top of a mountain peak. Saw 4 moose, marmots, great views...totally peaceful and cool."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","TheSuze12","Beautiful Views","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r384136580-Little_Cottonwood_Canyon-Utah.html","Jun 2016 • Business","We had toured Big Cottonwood and decided to drive up Little Cottonwood. The views are beautiful and it was a treat to see the ski resorts and homes and the top of the mountain. If you only have time for one I recommend Big Cottonwood. Both are just glorious in June."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Sherry B","Wonderful canyon to drive","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r379724991-Little_Cottonwood_Canyon-Utah.html","May 2016 • Couples","This is a wonderful drive any time but this past May there were lots of waterfalls because of snow melt. Enjoyed sitting in our car at the end watching some people sled and some marmots running on the snow. Alta ski resort was closed, but the views are still wonderful."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","jdms33","Wonderful ride and scenery.","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r369668114-Little_Cottonwood_Canyon-Utah.html","May 2016","We drove through both Big Cottonwood and Little Cottonwood Canyon today. Little Cottonwood Canyon is a beautiful ride and the geology is so much different that Big Cottonwood. Not as many trail heads but equally as beautiful. When we drove back down the canyon road the few through the opening of the canyon was breathtaking."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","GeorgiaGirl59","Breathtaking Canyon","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r348682800-Little_Cottonwood_Canyon-Utah.html","Feb 2016","Little Cottonwood Canyon is the home to ski resorts Alta and Snowbird. The views are fabulous and this is a wonderful place for extreme out-doorish people. Many people hike up to the top of the peaks and ski/board down outside of the resorts. Hiking is another activity that is widely done in the canyon also. There are several condo's and house for rent and the Alta shuttle makes it easy to get to the slopes and back home with little trouble. We stayed at HellsGate Condo unit ""J"" and the views were fabulous. The condo was nice and well equipped. I would highly recommend Little Cottonwood Canyon to experience Alta/Snowbird and the views!"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Carol A","We are spoiled to have this beautiful canyon so close by!","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r322397247-Little_Cottonwood_Canyon-Utah.html","Sep 2015","This canyon is only minutes away from the south end of the Salt Lake valley. There are many hiking trails of varying difficulties, 2 ski resorts ( Snowbird & Alta), camping and picnic areas, a creek and the town of Alta at the top of the canyon. If you have a 4 x4, you can keep going at the top and take the dirt road over Guardsman Pass and end up in the Heber Valley. We love to cross country ski along the Quarry trail during the winter. A beautiful glacier-made canyon!"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","JMHUT","Incredible resource","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r314539162-Little_Cottonwood_Canyon-Utah.html","Jun 2015 • Family","A short drive from most homes in Salt Lake City, Little Cottonwood is a year-round outdoor playground. World class skiing is a given. However, when the snow melts those same slopes and peaks offer top notch mountain biking, hiking, backpacking, etc. It's also at least ten degrees cooler than the valley in the summertime and offers clean air during the conversion months that make the valley so uncomfortable to be outdoors in. In late May the meadows explode in wild flowers. It is really a site to see and does the soul good after a long week in the concrete and asphalt of the city. Not only free to the public but accessible via public transportation. Food and lodging available at Snowbird, which stays open year round, as does its tram."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","KenJean2014","Best wildflowers ever","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r314174780-Little_Cottonwood_Canyon-Utah.html","Aug 2015 • Couples","If you are ever in this canyon in August you can find the best wildflowers if you hike through Albion Basin up to Cecret Lake. Easy hike and great news."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","jdcoach","take the mirror lake hike","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r313900153-Little_Cottonwood_Canyon-Utah.html","Jul 2015","Two world class ski resorts, half dozen decent restaurants, million dollar view. The Mirror lake hike is short and sweet, you can take your young children for a half day hike, enjoying the outdoors with your family"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Sheekar","nature art its best","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r313667223-Little_Cottonwood_Canyon-Utah.html","Aug 2015","beautiful sight, a wonderful place for hiking, biking, and picnics with family. Take in the fresh air and gorgeous views, brings you a whole lot closer to nature and excellent for meditation. Utah has some of the most scenic canyons just 15 minutes from the city that cater to a variety of sport enthusiasts. my favorite is walking/hiking on the many wonderful paths and collecting wild flower seeds. Make sure to bring water and maybe a picnic baskets and plan a romantic day in the canyon."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","JohnD70","Premier wildflowers above Alta Lodge, late July","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r299009930-Little_Cottonwood_Canyon-Utah.html","Jul 2015 • Couples","The parking is very limited and the road is not paved but the wildflowers are spectacular.The area is called Albion Basin and it is the starting point for wonderful high altitude hikes and alpine scenery. Come prepared to deal with high altitude, above 9000 feet, and tough terrain. The basin wildflowers are worth the trip by themselves. Bring a good camera and spend some time."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","MeliChr","Great canyon for hiking, snow sports, and views","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r298595795-Little_Cottonwood_Canyon-Utah.html","Aug 2015 • Family","The views from this canyon are beautiful. There are multiple hiking spots with varying levels of difficulty, some great easy hikes for kids. A fun place to climb on a road bike or catch trails with a mountain bike."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","MaitreyeeMayhem","Near my house, great for a quick get away.","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r296067243-Little_Cottonwood_Canyon-Utah.html","Apr 2015 • Couples","I live in Sandy so it's always been a great way to get out of the city for a bit for me. I can literally drive 20 min and be out in the middle of no where. There are a lot of hiking tails and off roading places you can go too. The view is just gorgeous, you will not want to go anywhere else. There are plenty of camping spots that are actual camp grounds or just random spots you can go to camp."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","RooneAlredge","Great drive and beautiful vistas!","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r295491006-Little_Cottonwood_Canyon-Utah.html","Apr 2015","Just spectacular! Make sure that you drive safely and do not speed up or down the winding canyon road. One, you'll miss the beautiful scenery, animals and the like, and two, it is dangerous. Safe if you obey traffic laws! You need to go all the way to the end past the Snowbird and Alta Resorts (not just for winter skiing). Many nice hikes and trails. Spring time has the flowers blooming. Must see anytime of the year. Very high recommendation!"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","scribblin","Best Views Around","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r293773489-Little_Cottonwood_Canyon-Utah.html","Jul 2015","After living here for about six months and motorcycle riding various canyons, I have to say that Little Cottonwood is my favorite. Without taking anything away from Big Cottonwood, Emigration, and other local canyons, the views in Little Cottonwood are the best, in my opinion. Even if you don't ski, grab lunch at Alta Lodge -- lunch prices are comparable to an Applebee's or Chili's -- and just enjoy the scenery. In warm weather, drive past the gate at Alta and up the dirt road for even more spectacular views (and great hiking). Follow the road to the parking lot for the camping area, and hike up to the lake. Beautiful scenery and a pretty terrific motorcycle road make Little Cottonwood my top pick for local canyons!"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","OSF35","Amazingly Beautiful","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r292413836-Little_Cottonwood_Canyon-Utah.html","Jul 2015 • Couples","We headed up the canyon to do a bit of hiking and were happy to find out that the wildflowers were in bloom. There's a meadow wildflower hiking trail to follow--and it was great. It's moderately difficult--we're not claiming to be in great shape, but the elevation and a few of the steep inclines, made us stop to catch our breath (but there were elderly folks and young kids stomping up and down this hike--so you know, i guess we are out of shape). The views are great, the wildflowers were gorgeous. We got to catch a deer grazing and of course all kinds of little critters and birds. Great views down the valley. Our time was short, so we didn't get a chance to spend more time here, they were running lifts up to one of the peaks and there are some restaurants open--but we needed to spend only about an hour of our time. It was totally worth it, though and highly recommended."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","5barbs19","Wonderful hikes","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r288914418-Little_Cottonwood_Canyon-Utah.html","May 2015","I love cottonwood canyon ! Beautiful day hikes , saw lots of wild life even moose. Go during the week if you can very quite and serene. If you go in the summer go early, the weather is about 10 degrees cooler than the valley"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Susan A","Nature at its finest","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r288324816-Little_Cottonwood_Canyon-Utah.html","Aug 2014 • Couples","People define beauty differently, but it's difficult to beat the beauty of Little Cottonwood Canyon. From the city limits of Sandy to the end of the trail above the ski resorts, the winding road takes you from pines and aspens, through fir and spruce, and up above the tree line. If you're there for the bloom of the spring wildflowers, the views are truly breathtaking.
The fauna can be spectacular as well. The canyon is home to many species of birds and fish as well as squirrels, pine martin, deer, and other Rocky Mountain creatures. This is also the one place where I can almost always spot a moose.
Take a day or just a two-hour drive. Take a picnic or just a bottle of water. Take your family or just a friend, but definitely take advantage of this spectacular natural wonder."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Tawny H","wonderful!","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r284488359-Little_Cottonwood_Canyon-Utah.html","Jul 2014","Little Cottonwood Canyon is great! Its a wonderful place to get away from it all and its so close by! If you get the chance, definitely check out albion basin in the spring time!"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","sdoise1","Great ride","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r269798595-Little_Cottonwood_Canyon-Utah.html","","Terrific motorcycle ride!! Wish it was longer. Drivers observed the speed limit, for the most part. More paved turnouts would be better for motorcycles."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","EvaSkates","breathtaking views","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r267171031-Little_Cottonwood_Canyon-Utah.html","Apr 2015 • Solo","A friend and I decided to go on a little hike towards Alta. We picked a perfect day. It was sunny, warm, however lots of snow was still on the ground (there was an unexpected snow storm two days before). The paths were freshly groomed by snow grooming machines. The hike was very pleasant, and easy. Most ski lifts were opened, few skiers, a couple of show-shoers.
After climbing to one of the lifts, we sat on rocks to eat snacks and enjoy breath taking views. One complain - as a first time visitor - no trail maps, the official trail site does not specify which trails are not accessible until summer. We wanted actually to go to Cecret Lake, but learned from a local person, that it is truly a summer hike. However we both had a good time on whatever trail that was"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","ruup4adventure2","Lovely drive in the autumn","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r265175177-Little_Cottonwood_Canyon-Utah.html","Sep 2014 • Friends","This canyon makes for a scenic drive year-round, but it's especially splendid in the fall when the leaves on the quaking aspen trees turn color. It's a steep canyon and smaller engine cars may struggle at times. Picnic areas are unfortunately extremely limited, but hiking trails are plentiful."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Mike F","Skiing is superb","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r238335896-Little_Cottonwood_Canyon-Utah.html","Oct 2014 • Solo","I always love to ski at Snowbird and Alta. They are, hands down the best resorts of all others around here. They have the best snow and best challenge of all of them, and are not as expensive as the Park City resorts."
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Hannahbears_mom","Absolutely breathtaking!","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r234916445-Little_Cottonwood_Canyon-Utah.html","Oct 2014 • Family","I'm so glad we took this scenic drive! The views were breathtaking! We went during October, specifically to see fall foliage and we were NOT disappointed! I've never seen so many vibrant colors at one time (outside of a crayon box)! We went the entire length through, and spent a good hour stopping to take pictures of the views and family. I can see how it would get insane during the wintertime, but on a Thursday morning.....the drive was perfect!"
"https://www.tripadvisor.com/Attraction_Review-g28965-d220092-Reviews-Little_Cottonwood_Canyon-Utah.html","Little Cottonwood Canyon","Erensto D","Nice driving around","https://www.tripadvisor.com/ShowUserReviews-g28965-d220092-r232279174-Little_Cottonwood_Canyon-Utah.html","","Beautiful sceneries which to be back during winter but something heavier than a short sleeve and shorts. Anyway, highly recommended for whatever mood you are!
You can go up with friends and enjoy or as I did by yourself.
Amazing"
